timestamp,calibration_percent,is_artifacted_sequence,mental_param_1,mental_param_2,mental_param_3,spectral_delta,spectral_theta,spectral_alpha,spectral_beta,spectral_gamma,attention_state
2025-05-16T16:23:34.000443,100,0,0,26.73653266,28.08546417,0,0.275591923,0.511562767,0.21284531,0,Drowsy
2025-05-16T16:23:34.050729,100,0,0,26.82942774,28.05619275,0,0.273245981,0.509806934,0.216947085,0,Drowsy
2025-05-16T16:23:34.115057,100,0,0,26.89792221,28.03461,0,0.270982705,0.507950902,0.221066393,0,Drowsy
2025-05-16T16:23:34.231043,100,0,0,26.94155942,28.02085983,0,0.268804375,0.506009321,0.225186304,0,Drowsy
2025-05-16T16:23:34.237565,100,0,0,26.95954952,28.01519112,0,0.266720298,0.503976936,0.229302766,0,Drowsy
2025-05-16T16:23:34.290034,100,0,0,26.95123943,28.01780964,0,0.264688905,0.50189811,0.233412985,0,Drowsy
2025-05-16T16:23:34.292812,100,0,0,26.91605726,28.02889561,0,0.262760202,0.49973984,0.237499959,0,Drowsy
2025-05-16T16:23:34.297160,100,0,0,26.85331169,28.04866687,0,0.260937355,0.49751203,0.241550615,0,Drowsy
2025-05-16T16:23:34.353915,100,0,0,26.76262595,28.07724212,0,0.259242211,0.495211355,0.245546434,0,Drowsy
2025-05-16T16:23:34.410898,100,0,0,26.64364299,28.11473389,0,0.257694261,0.492833493,0.249472246,0,Drowsy
2025-05-16T16:23:34.414033,100,0,0,26.49637859,28.1611372,0,0.256314751,0.490379608,0.253305641,0,Drowsy
2025-05-16T16:23:34.471170,100,0,0,26.32089516,28.21643237,0,0.255082796,0.487867998,0.257049206,0,Drowsy
2025-05-16T16:23:34.534528,100,0,0,26.11742097,28.2805475,0,0.254020982,0.485285606,0.260693413,0,Neutral
2025-05-16T16:23:34.590545,100,0,0,25.88618739,28.35340966,0,0.253120301,0.482651526,0.264228173,0,Neutral
2025-05-16T16:23:34.593666,100,0,0,25.62736172,28.43496614,0,0.252383215,0.479971272,0.267645513,0,Neutral
2025-05-16T16:23:34.652113,100,0,0,25.34087809,28.5252377,0,0.25183663,0.477234979,0.27092839,0,Neutral
2025-05-16T16:23:34.710565,100,0,0,25.02696107,28.62415358,0,0.251472431,0.474451449,0.274076121,0,Neutral
2025-05-16T16:23:34.713893,100,0,0,24.68586177,28.73163464,0,0.25125923,0.471648104,0.277092665,0,Neutral
2025-05-16T16:23:34.770743,100,0,0,24.31801046,28.84754533,0,0.251228616,0.468808075,0.279963309,0,Neutral
2025-05-16T16:23:34.773577,100,0,0,23.92396341,28.97171033,0,0.251328569,0.465973747,0.282697685,0,Neutral
2025-05-16T16:23:34.895829,100,0,0,23.50419269,29.10398092,0,0.251566405,0.463134386,0.285299209,0,Neutral
2025-05-16T16:23:34.902468,100,0,0,23.05914416,29.2442166,0,0.25195,0.460287385,0.287762615,0,Neutral
2025-05-16T16:23:34.950506,100,0,0,22.09600014,29.54770519,0,0.253118913,0.454613477,0.29226761,0,Neutral
2025-05-16T16:23:35.013934,100,0,0,21.57920778,29.71054749,0,0.253880314,0.451795774,0.294323912,0,Neutral
2025-05-16T16:23:35.070551,100,0,0,21.03976147,29.8805281,0,0.25472051,0.449017102,0.296262388,0,Neutral
2025-05-16T16:23:35.073533,100,0,0,20.47833624,30.0574343,0,0.255657187,0.446266398,0.298076415,0,Neutral
2025-05-16T16:23:35.131532,100,0,0,19.8956615,30.24103627,0,0.256672398,0.443551475,0.299776128,0,Neutral
2025-05-16T16:23:35.194878,100,0,0,19.29266407,30.43104196,0,0.257748404,0.440883611,0.301367984,0,Neutral
2025-05-16T16:23:35.310686,100,0,0,18.67018476,30.62718643,0,0.258875053,0.43826859,0.302856357,0,Neutral
2025-05-16T16:23:35.314559,100,0,0,18.02890799,30.82925401,0,0.260051372,0.435698189,0.304250439,0,Neutral
2025-05-16T16:23:35.320540,100,0,0,17.36945405,31.03704926,0,0.261273168,0.433168407,0.305558425,0,Neutral
2025-05-16T16:23:35.370611,100,0,0,16.69274014,31.25028316,0,0.262525396,0.430690315,0.306784288,0,Neutral
2025-05-16T16:23:35.373549,100,0,0,15.99962987,31.46868358,0,0.263803303,0.428257551,0.307939146,0,Neutral
2025-05-16T16:23:35.431209,100,0,0,15.29073398,31.69205809,0,0.265120402,0.425864246,0.309015352,0,Neutral
2025-05-16T16:23:35.490440,100,0,0,14.56681402,31.9201667,0,0.266411819,0.423558932,0.31002925,0,Neutral
2025-05-16T16:23:35.554740,100,0,0,13.82886046,32.15269733,0,0.267674267,0.421342036,0.310983698,0,Neutral
2025-05-16T16:23:35.671287,100,0,0,13.07770819,32.38938691,0,0.268942293,0.419187695,0.311870011,0,Neutral
2025-05-16T16:23:35.679369,100,0,0,12.314147,32.62998656,0,0.270172632,0.417111534,0.312715834,0,Neutral
2025-05-16T16:23:35.730912,100,0,0,10.75332566,33.12180446,0,0.272491586,0.413251157,0.314257257,0,Neutral
2025-05-16T16:23:35.733895,100,0,0,9.957695066,33.37250925,0,0.273542977,0.411473924,0.314983099,0,Neutral
2025-05-16T16:23:35.790548,100,0,0,9.153288854,33.62597924,0,0.274521401,0.409804201,0.315674398,0,Neutral
2025-05-16T16:23:35.794661,100,0,0,8.341163828,33.88188145,0,0.275474295,0.408207675,0.31631803,0,Neutral
2025-05-16T16:23:35.853659,100,0,0,7.522284688,34.1399119,0,0.276275441,0.406762885,0.316961674,0,Neutral
2025-05-16T16:23:35.911924,100,0,0,6.697656727,34.39975381,0,0.2769912,0.405421584,0.317587217,0,Neutral
2025-05-16T16:23:35.970652,100,0,0,5.868504878,34.6610212,0,0.27759879,0.404209377,0.318191833,0,Neutral
2025-05-16T16:23:35.973682,100,0,0,5.035922358,34.92336961,0,0.278106492,0.403114359,0.318779149,0,Neutral
2025-05-16T16:23:36.033972,100,0,0.02234824,4.235456793,35.18643452,0,0.278436111,0.402189952,0.319373937,0,Neutral
2025-05-16T16:23:36.091281,100,0,0.089555692,3.502844496,35.44987087,0,0.278654061,0.401386433,0.319959506,0,Neutral
2025-05-16T16:23:36.093774,100,0,0.201267856,2.838694502,35.71331486,0,0.278755369,0.400707208,0.320537424,0,Neutral
2025-05-16T16:23:36.150907,100,0,0.357024976,2.243510901,35.97638471,0,0.278729961,0.400156758,0.321113281,0,Neutral
2025-05-16T16:23:36.270796,100,0,0.556330091,1.717757965,36.23869316,0,0.278559404,0.399746354,0.321694243,0,Neutral
2025-05-16T16:23:36.273501,100,0,0.798626091,1.261845662,36.49984088,0,0.278241501,0.399469448,0.322289051,0,Neutral
2025-05-16T16:23:36.276902,100,0,1.083251138,0.875969941,36.75944521,0,0.277775971,0.399336479,0.322887551,0,Neutral
2025-05-16T16:23:36.281942,100,0,1.409453713,0.560331221,37.01707858,0,0.277206779,0.399314265,0.323478955,0,Neutral
2025-05-16T16:23:36.334108,100,0,1.776468848,0.314987615,37.27235174,0,0.276505642,0.399423489,0.324070869,0,Neutral
2025-05-16T16:23:36.391055,100,0,2.18351257,0.139959045,37.52487828,0,0.275682764,0.399652209,0.324665028,0,Neutral
2025-05-16T16:23:36.450463,100,0,2.629702392,0.035038556,37.7742955,0,0.274721419,0.400011213,0.325267368,0,Neutral
2025-05-16T16:23:36.453625,100,0,3.114160905,0,38.02024919,0,0.273627467,0.400490593,0.32588194,0,Neutral
2025-05-16T16:23:36.513988,100,0,3.613533052,0,38.26239375,0,0.272403875,0.401088765,0.326507359,0,Neutral
2025-05-16T16:23:36.570572,100,0,4.10434679,0,38.50038835,0,0.271086361,0.401780403,0.327133235,0,Neutral
2025-05-16T16:23:36.574080,100,0,4.586044237,0,38.73396249,0,0.26965485,0.40257503,0.327770119,0,Neutral
2025-05-16T16:23:36.630706,100,0,5.058076042,0,38.96284977,0,0.26811299,0.403469227,0.328417783,0,Neutral
2025-05-16T16:23:36.690855,100,0,5.519925269,0,39.18679954,0,0.266482831,0.404447108,0.329070061,0,Neutral
2025-05-16T16:23:36.693625,100,0,5.971111529,0,39.40557887,0,0.264760889,0.405508699,0.329730412,0,Neutral
2025-05-16T16:23:36.751325,100,0,6.41128207,0,39.61901669,0,0.262941758,0.406654229,0.330404013,0,Neutral
2025-05-16T16:23:36.754426,100,0,6.840196356,0,39.82699637,0,0.261083164,0.407844233,0.331072603,0,Neutral
2025-05-16T16:23:36.814227,100,0,7.257646899,0,40.02941731,0,0.25916738,0.409086503,0.331746117,0,Neutral
2025-05-16T16:23:36.870673,100,0,7.663467834,0,40.22619907,0,0.25725113,0.410338839,0.332410031,0,Neutral
2025-05-16T16:23:36.930933,100,0,8.057676344,0,40.41735,0,0.255341518,0.411597164,0.333061318,0,Neutral
2025-05-16T16:23:36.933904,100,0,8.440319391,0,40.60289285,0,0.253442293,0.412855619,0.333702087,0,Neutral
2025-05-16T16:23:36.994043,100,0,8.811589307,0,40.78292089,0,0.251563475,0.414100712,0.334335814,0,Neutral
2025-05-16T16:23:37.055196,100,0,9.171695009,0,40.95753543,0,0.249749153,0.415303249,0.334947597,0,Neutral
2025-05-16T16:23:37.170819,100,0,9.520820825,0,41.12682585,0,0.247995644,0.416468638,0.335535718,0,Neutral
2025-05-16T16:23:37.173533,100,0,9.859260571,0,41.29093461,0,0.246330031,0.417576179,0.33609379,0,Neutral
2025-05-16T16:23:37.180660,100,0,10.18751168,0,41.45010292,0,0.244756528,0.418606281,0.33663719,0,Neutral
2025-05-16T16:23:37.230645,100,0,10.50598889,0,41.60453188,0,0.243285832,0.419565168,0.337148999,0,Neutral
2025-05-16T16:23:37.233638,100,0,10.81511607,0,41.75442704,0,0.241956359,0.420426757,0.337616885,0,Neutral
2025-05-16T16:23:37.351178,100,0,11.11531195,0,41.89999143,0,0.240786363,0.421178679,0.338034957,0,Neutral
2025-05-16T16:23:37.358254,100,0,11.40701423,0,42.04143728,0,0.239779247,0.42182436,0.338396393,0,Neutral
2025-05-16T16:23:37.412747,100,0,11.69069894,0,42.17899543,0,0.238932447,0.422366007,0.338701546,0,Neutral
2025-05-16T16:23:37.471188,100,0,12.23586124,0,42.44334355,0,0.237788561,0.423076104,0.339135335,0,Neutral
2025-05-16T16:23:37.530708,100,0,12.49827931,0,42.57058955,0,0.237476609,0.423252622,0.339270769,0,Neutral
2025-05-16T16:23:37.533662,100,0,12.75433485,0,42.69475037,0,0.237392302,0.423279379,0.339328319,0,Neutral
2025-05-16T16:23:37.592034,100,0,13.00429063,0,42.81595343,0,0.23754693,0.423147753,0.339305317,0,Neutral
2025-05-16T16:23:37.648643,100,0,13.24847578,0,42.93435833,0,0.237918951,0.422867947,0.339213102,0,Neutral
2025-05-16T16:23:37.655575,100,0,13.4870394,0,43.05003735,0,0.238528548,0.422436564,0.339034888,0,Neutral
2025-05-16T16:23:37.710647,100,0,13.71992781,0,43.16296448,0,0.239354604,0.421872627,0.338772769,0,Neutral
2025-05-16T16:23:37.713553,100,0,13.9471965,0,43.27316661,0,0.240446725,0.421148729,0.338404546,0,Neutral
2025-05-16T16:23:37.775445,100,0,14.16889934,0,43.38066988,0,0.24177665,0.420279934,0.337943416,0,Neutral
2025-05-16T16:23:37.894109,100,0,14.38497376,0,43.48544394,0,0.243352804,0.419261661,0.337385535,0,Neutral
2025-05-16T16:23:37.896991,100,0,14.59532015,0,43.58744049,0,0.245094245,0.418144559,0.336761196,0,Neutral
2025-05-16T16:23:37.948695,100,0,14.79959871,0,43.68649475,0,0.247129917,0.416862922,0.336007161,0,Neutral
2025-05-16T16:23:37.951380,100,0,14.99750494,0,43.78245909,0,0.249387429,0.415462083,0.335150488,0,Neutral
2025-05-16T16:23:38.013872,100,0,15.18863071,0,43.8751356,0,0.251857909,0.4139382,0.334203891,0,Neutral
2025-05-16T16:23:38.071023,100,0,15.37265534,0,43.96436877,0,0.254518838,0.412318141,0.333163021,0,Neutral
2025-05-16T16:23:38.073654,100,0,15.54907862,0,44.04991607,0,0.257393836,0.410590086,0.332016077,0,Neutral
2025-05-16T16:23:38.135364,100,0,15.71730432,0,44.13148838,0,0.260437447,0.408794157,0.330768396,0,Neutral
2025-05-16T16:23:38.254321,100,0,15.87667901,0,44.20876885,0,0.263656099,0.406928693,0.329415208,0,Neutral
2025-05-16T16:23:38.257343,100,0,16.02686009,0,44.28159136,0,0.267031752,0.405003938,0.32796431,0,Neutral
2025-05-16T16:23:38.260407,100,0,16.16730295,0,44.34969182,0,0.270531106,0.403041747,0.326427147,0,Neutral
2025-05-16T16:23:38.369124,100,0,16.29753144,0,44.41283936,0,0.274138179,0.401051202,0.324810619,0,Neutral
2025-05-16T16:23:38.375312,100,0,16.41690105,0,44.47072144,0,0.277824744,0.39905748,0.323117776,0,Neutral
2025-05-16T16:23:38.431038,100,0,16.52478542,0,44.52303436,0,0.281574849,0.397074502,0.321350648,0,Neutral
2025-05-16T16:23:38.435129,100,0,16.62057711,0,44.56948356,0,0.285358615,0.395125614,0.319515771,0,Neutral
2025-05-16T16:23:38.494727,100,0,16.70363545,0,44.60975838,0,0.289154431,0.393225248,0.317620321,0,Neutral
2025-05-16T16:23:38.614370,100,0,16.77327336,0,44.64352567,0,0.292946541,0.391389666,0.315663792,0,Neutral
2025-05-16T16:23:38.668340,100,0,16.82888063,0,44.67048952,0,0.296699256,0.389644437,0.313656307,0,Neutral
2025-05-16T16:23:38.731369,100,0,16.86994099,0,44.69039961,0,0.300400191,0.387999673,0.311600136,0,Neutral
2025-05-16T16:23:38.735844,100,0,16.89603321,0,44.70305167,0,0.304010836,0.386474847,0.309514317,0,Neutral
2025-05-16T16:23:38.743170,100,0,16.90672289,0,44.70823508,0,0.307525649,0.385077958,0.307396393,0,Neutral
2025-05-16T16:23:38.745963,100,0,16.90160887,0,44.7057553,0,0.310928709,0.383815321,0.30525597,0,Neutral
2025-05-16T16:23:38.790930,100,0,16.88023294,0,44.69539016,0,0.314191488,0.382715506,0.303093006,0,Neutral
2025-05-16T16:23:38.854019,100,0,16.84212419,0,44.6769113,0,0.317305351,0.381778248,0.300916402,0,Neutral
2025-05-16T16:23:38.970833,100,0,16.78718119,0,44.65026955,0,0.320270462,0.380995242,0.298734295,0,Neutral
2025-05-16T16:23:38.973638,100,0,16.715326,0,44.61542711,0,0.323044687,0.380391499,0.296563814,0,Neutral
2025-05-16T16:23:38.976879,100,0,16.62668369,0,44.57244463,0,0.325623405,0.379966857,0.294409739,0,Neutral
2025-05-16T16:23:38.980997,100,0,16.52141006,0,44.52139765,0,0.32800621,0.379725971,0.29226782,0,Neutral
2025-05-16T16:23:39.093986,100,0,16.39977875,0,44.46241887,0,0.330176659,0.379677731,0.29014561,0,Neutral
2025-05-16T16:23:39.096849,100,0,16.26220103,0,44.39570771,0,0.332128301,0.379817811,0.288053889,0,Neutral
2025-05-16T16:23:39.100607,100,0,16.1092287,0,44.32153173,0,0.333862061,0.380146017,0.285991922,0,Neutral
2025-05-16T16:23:39.151757,100,0,15.94141053,0,44.24015703,0,0.335355272,0.380673296,0.283971432,0,Neutral
2025-05-16T16:23:39.210585,100,0,15.75937743,0,44.15188954,0,0.336629969,0.381381735,0.281988296,0,Neutral
2025-05-16T16:23:39.269683,100,0,15.56382913,0,44.05706856,0,0.337670598,0.382277258,0.280052144,0,Neutral
2025-05-16T16:23:39.272101,100,0,15.35564684,0,43.95612139,0,0.338495319,0.383360435,0.278144246,0,Neutral
2025-05-16T16:23:39.275681,100,0,15.13569858,0,43.84946891,0,0.339107165,0.384614114,0.276278721,0,Neutral
2025-05-16T16:23:39.390760,100,0,14.90480851,0,43.73751077,0,0.339497606,0.386041529,0.274460865,0,Neutral
2025-05-16T16:23:39.393804,100,0,14.66383021,0,43.62066088,0,0.33966274,0.387639934,0.272697326,0,Neutral
2025-05-16T16:23:39.451984,100,0,14.41350359,0,43.499278,0,0.339613274,0.38940408,0.270982646,0,Neutral
2025-05-16T16:23:39.510842,100,0,14.15455169,0,43.37371274,0,0.339349677,0.391329751,0.269320572,0,Neutral
2025-05-16T16:23:39.513813,100,0,13.88790308,0,43.24441536,0,0.338868451,0.393412514,0.267719035,0,Neutral
2025-05-16T16:23:39.630669,100,0,13.61432377,0,43.11175729,0,0.338187678,0.395639425,0.266172897,0,Neutral
2025-05-16T16:23:39.633448,100,0,13.33450054,0,42.97607156,0,0.337312161,0.39801343,0.264674409,0,Neutral
2025-05-16T16:23:39.637116,100,0,13.04915548,0,42.83770831,0,0.336247027,0.400522631,0.263230342,0,Neutral
2025-05-16T16:23:39.690685,100,0,12.75910456,0,42.6970632,0,0.335006332,0.403152806,0.261840862,0,Neutral
2025-05-16T16:23:39.693692,100,0,12.46506804,0,42.55448547,0,0.333591072,0.40590514,0.260503788,0,Neutral
2025-05-16T16:23:39.751441,100,0,12.16767915,0,42.41028219,0,0.331996187,0.408779364,0.259224449,0,Drowsy
2025-05-16T16:23:39.819260,100,0,11.86747277,0,42.26471271,0,0.330234393,0.411766098,0.257999509,0,Drowsy
2025-05-16T16:23:39.869731,100,0,11.56490805,0,42.11799968,0,0.328319879,0.414857949,0.256822172,0,Drowsy
2025-05-16T16:23:39.930855,100,0,11.26043436,0,41.97036099,0,0.326249255,0.41805234,0.255698405,0,Drowsy
2025-05-16T16:23:39.933599,100,0,10.9546621,0,41.82209263,0,0.324028866,0.421339847,0.254631287,0,Drowsy
2025-05-16T16:23:39.936951,100,0,10.64808792,0,41.67343542,0,0.321662954,0.424721125,0.253615921,0,Drowsy
2025-05-16T16:23:40.111138,100,0,10.34100978,0,41.52453384,0,0.319164565,0.428181879,0.252653556,0,Drowsy
2025-05-16T16:23:40.113914,100,0,10.0337705,0,41.37555413,0,0.316547063,0.431710534,0.251742403,0,Drowsy
2025-05-16T16:23:40.117225,100,0,9.726805604,0,41.22670746,0,0.313803059,0.435313028,0.250883913,0,Drowsy
2025-05-16T16:23:40.121973,100,0,9.420392385,0,41.0781283,0,0.310937342,0.438980223,0.250082435,0,Drowsy
2025-05-16T16:23:40.174325,100,0,9.114661316,0,40.92987991,0,0.307966319,0.442703564,0.249330116,0,Drowsy
2025-05-16T16:23:40.230986,100,0,8.809687115,0,40.78199853,0,0.304898358,0.446470821,0.248630822,0,Drowsy
2025-05-16T16:23:40.291165,100,0,8.505563325,0,40.6345295,0,0.301736904,0.450280032,0.247983064,0,Drowsy
2025-05-16T16:23:40.293690,100,0,8.20250536,0,40.4875773,0,0.298488516,0.454121478,0.247390005,0,Drowsy
2025-05-16T16:23:40.470542,100,0,7.900693748,0,40.34122945,0,0.295165441,0.457988854,0.246845705,0,Drowsy
2025-05-16T16:23:40.473452,100,0,7.600217009,0,40.19552887,0,0.29177276,0.461881521,0.246345718,0,Drowsy
2025-05-16T16:23:40.476372,100,0,7.300925389,0,40.05040296,0,0.288359341,0.465771727,0.245868931,0,Drowsy
2025-05-16T16:23:40.479746,100,0,7.003088506,0,39.90598245,0,0.284868282,0.469663165,0.245468553,0,Drowsy
2025-05-16T16:23:40.533746,100,0,6.706762525,0,39.76229457,0,0.281346089,0.473538143,0.245115768,0,Drowsy
2025-05-16T16:23:40.726520,100,0,6.411930275,0,39.619331,0,0.277797553,0.477395988,0.244806459,0,Drowsy
2025-05-16T16:23:40.794237,100,0,6.118505905,0,39.4770501,0,0.27422711,0.481224383,0.244548507,0,Drowsy
2025-05-16T16:23:40.831804,100,0,5.826435157,0,39.33542558,0,0.270648534,0.485010251,0.244341216,0,Drowsy
2025-05-16T16:23:40.837368,100,0,5.535675223,0,39.19443667,0,0.26707381,0.488743897,0.244182293,0,Drowsy
2025-05-16T16:23:40.890436,100,0,5.246276594,0,39.05410785,0,0.263511718,0.492417244,0.244071038,0,Drowsy
2025-05-16T16:23:40.895405,100,0,4.958165501,0,38.91440335,0,0.25998052,0.496024046,0.243995434,0,Drowsy
2025-05-16T16:23:41.009294,100,0,4.671297639,0,38.77530169,0,0.256494891,0.499546694,0.243958415,0,Drowsy
2025-05-16T16:23:41.015870,100,0,4.385596293,0,38.63676568,0,0.253069977,0.502967499,0.243962525,0,Drowsy
2025-05-16T16:23:41.019673,100,0,4.100964079,0,38.49874808,0,0.24970504,0.506293252,0.244001708,0,Drowsy
2025-05-16T16:23:41.074715,100,0,3.81750754,0,38.36130057,0,0.246387512,0.509531747,0.244080741,0,Drowsy
2025-05-16T16:23:41.190482,100,0,3.534941529,0,38.22428487,0,0.243164318,0.512653477,0.244182206,0,Drowsy
2025-05-16T16:23:41.197437,100,0,3.25319313,0,38.08766564,0,0.2400316,0.515661088,0.244307312,0,Drowsy
2025-05-16T16:23:41.200983,100,0,2.972156939,0,37.95139175,0,0.236996633,0.518551369,0.244451997,0,Drowsy
2025-05-16T16:23:41.250652,100,0,2.69181531,0,37.81545465,0,0.234068838,0.521305844,0.244625319,0,Drowsy
2025-05-16T16:23:41.310271,100,0,2.412099848,0,37.67982117,0,0.231253356,0.523934173,0.244812471,0,Drowsy
2025-05-16T16:23:41.369062,100,0,2.13286979,0,37.54442307,0,0.228556821,0.526436303,0.245006876,0,Drowsy
2025-05-16T16:23:41.372464,100,0,1.8539982,0,37.40919879,0,0.225993088,0.528800666,0.245206246,0,Drowsy
2025-05-16T16:23:41.435105,100,0,1.575513965,0,37.27416234,0,0.223545418,0.531039092,0.24541549,0,Drowsy
2025-05-16T16:23:41.551219,100,0,1.316459121,0.029389262,37.13928655,0,0.221228972,0.533141796,0.245629232,0,Drowsy
2025-05-16T16:23:41.557728,100,0,1.08075786,0.094391376,37.00451318,0,0.219029691,0.535116318,0.245853991,0,Drowsy
2025-05-16T16:23:41.561115,100,0,0.86839387,0.194732777,36.86992053,0,0.216961489,0.536946657,0.246091854,0,Drowsy
2025-05-16T16:23:41.612406,100,0,0.679286401,0.330483461,36.73544738,0,0.215023784,0.538653573,0.246322643,0,Drowsy
2025-05-16T16:23:41.670869,100,0,0.513388815,0.501619235,36.60107875,0,0.213221621,0.540232965,0.246545414,0,Drowsy
2025-05-16T16:23:41.730751,100,0,0.370649197,0.708137177,36.46679038,0,0.211546052,0.541690499,0.246763449,0,Drowsy
2025-05-16T16:23:41.733740,100,0,0.25109962,0.95005427,36.33259247,0,0.209998092,0.543031378,0.24697053,0,Relaxed
2025-05-16T16:23:41.790863,100,0,0.154651226,1.22738802,36.19843642,0,0.208577476,0.544262325,0.247160199,0,Relaxed
2025-05-16T16:23:41.794421,100,0,0.081282153,1.540167978,36.06430232,0,0.207272878,0.545393749,0.247333373,0,Relaxed
2025-05-16T16:23:41.854815,100,0,0.031053794,1.888469108,35.93019631,0,0.206088188,0.546419877,0.247491936,0,Relaxed
2025-05-16T16:23:41.911131,100,0,0.003968087,2.272233232,35.79613766,0,0.205016083,0.547347783,0.247636134,0,Relaxed
2025-05-16T16:23:41.914660,100,0,0,2.691407757,35.66213082,0,0.20405504,0.548184619,0.247760341,0,Relaxed
2025-05-16T16:23:41.971267,100,0,0,3.116565468,35.52816278,0,0.203191686,0.548939278,0.247869036,0,Relaxed
2025-05-16T16:23:42.031493,100,0,0,3.541381673,35.39430235,0,0.202438639,0.549604013,0.247957348,0,Relaxed
2025-05-16T16:23:42.034426,100,0,0,3.965956822,35.26051788,0,0.201787227,0.55018319,0.248029582,0,Relaxed
2025-05-16T16:23:42.090871,100,0,0,4.390116954,35.12686417,0,0.20122897,0.550685305,0.248085725,0,Relaxed
2025-05-16T16:23:42.094286,100,0,0,4.813839394,34.99334839,0,0.200764813,0.551119167,0.24811602,0,Relaxed
2025-05-16T16:23:42.210593,100,0,0,5.236968274,34.86001964,0,0.200389113,0.551488424,0.248122463,0,Relaxed
2025-05-16T16:23:42.213654,100,0,0,5.659300004,34.72694207,0,0.200108227,0.551784054,0.248107719,0,Relaxed
2025-05-16T16:23:42.330477,100,0,0,6.080730522,34.59414848,0,0.199901544,0.552033525,0.248064931,0,Relaxed
2025-05-16T16:23:42.336877,100,0,0,6.500927104,34.4617437,0,0.199768148,0.552228508,0.248003344,0,Relaxed
2025-05-16T16:23:42.340322,100,0,0,6.919645719,34.32980463,0,0.199715823,0.552370567,0.247913609,0,Relaxed
2025-05-16T16:23:42.450100,100,0,0,7.33662619,34.19841326,0,0.19972687,0.552470631,0.247802499,0,Relaxed
2025-05-16T16:23:42.453346,100,0,0,7.751629149,34.067645,0,0.199789037,0.552537264,0.247673699,0,Relaxed
2025-05-16T16:23:42.509765,100,0,0,8.164216904,33.93763778,0,0.19992908,0.552549172,0.247521747,0,Relaxed
2025-05-16T16:23:42.515561,100,0,0,8.574209256,33.80844837,0,0.200132044,0.552527782,0.247340175,0,Relaxed
2025-05-16T16:23:42.518614,100,0,0,8.981342935,33.68015974,0,0.200389123,0.552476606,0.247134272,0,Relaxed
2025-05-16T16:23:42.571440,100,0,0,9.385338077,33.55286007,0,0.200687429,0.552406061,0.246906511,0,Relaxed
2025-05-16T16:23:42.629989,100,0,0,9.785866704,33.4266527,0,0.201040508,0.552304949,0.246654543,0,Relaxed
2025-05-16T16:23:42.636802,100,0,0,10.1825351,33.3016617,0,0.201402681,0.55218916,0.246408159,0,Relaxed
2025-05-16T16:23:42.691637,100,0,0,10.57482803,33.17804942,0,0.201818186,0.552056277,0.246125537,0,Relaxed
2025-05-16T16:23:42.750733,100,0,0,10.96215303,33.05600254,0,0.202262917,0.55190993,0.245827153,0,Relaxed
2025-05-16T16:23:42.753724,100,0,0,11.34407356,32.93565863,0,0.202740632,0.55174126,0.245518109,0,Relaxed
2025-05-16T16:23:42.874806,100,0,0,11.7199424,32.81722161,0,0.203245232,0.551559689,0.24519508,0,Relaxed
2025-05-16T16:23:42.881609,100,0,0,12.08920401,32.70086654,0,0.203769178,0.551371307,0.244859515,0,Relaxed
2025-05-16T16:23:42.934864,100,0,0,12.80584763,32.47505071,0,0.204860085,0.550992694,0.244147221,0,Relaxed
2025-05-16T16:23:43.054229,100,0,0,13.15233761,32.36587103,0,0.205413725,0.55081119,0.243775085,0,Relaxed
2025-05-16T16:23:43.057040,100,0,0,13.490345,32.25936423,0,0.205967705,0.550640026,0.243392269,0,Relaxed
2025-05-16T16:23:43.060880,100,0,0,13.81913284,32.15576253,0,0.206511089,0.5504789,0.243010011,0,Relaxed
2025-05-16T16:23:43.112169,100,0,0,14.13810888,32.05525255,0,0.207056356,0.550321135,0.242622509,0,Relaxed
2025-05-16T16:23:43.174622,100,0,0,14.44700044,31.9579202,0,0.20760142,0.550176798,0.242221782,0,Relaxed
2025-05-16T16:23:43.230875,100,0,0,14.7455994,31.86383107,0,0.208127536,0.550050703,0.241821761,0,Relaxed
2025-05-16T16:23:43.233887,100,0,0,15.03378537,31.7730231,0,0.208628051,0.549953345,0.241418604,0,Relaxed
2025-05-16T16:23:43.295006,100,0,0,15.31139551,31.6855476,0,0.209107871,0.549872837,0.241019292,0,Relaxed
2025-05-16T16:23:43.414287,100,0,0,15.57830959,31.60144244,0,0.209553904,0.549827997,0.240618099,0,Relaxed
2025-05-16T16:23:43.417389,100,0,0,15.83463648,31.52067333,0,0.2099662,0.549814763,0.240219037,0,Relaxed
2025-05-16T16:23:43.421493,100,0,0,16.08041746,31.44322725,0,0.210338483,0.549830377,0.239831139,0,Drowsy
2025-05-16T16:23:43.471242,100,0,0,16.31576743,31.36906801,0,0.210664021,0.549883011,0.239452968,0,Drowsy
2025-05-16T16:23:43.531228,100,0,0,16.54075026,31.29817547,0,0.21094414,0.549974669,0.239081191,0,Drowsy
2025-05-16T16:23:43.533320,100,0,0,16.75554299,31.23049385,0,0.211181711,0.55010296,0.238715329,0,Drowsy
2025-05-16T16:23:43.591292,100,0,0,16.96068709,31.16585254,0,0.211365183,0.550284228,0.238350589,0,Drowsy
2025-05-16T16:23:43.655098,100,0,0,17.15651999,31.1041452,0,0.211494853,0.550521337,0.237983811,0,Drowsy
2025-05-16T16:23:43.774449,100,0,0,17.34350382,31.04522623,0,0.211595698,0.550791954,0.237612348,0,Drowsy
